Frame,Vehicle_Count,Average_Speed_kmph,Queue_Length_meters,Congestion_Level,Traffic_Density_vehicles_per_meter
frame_0.jpg,21,0.0,14.023247718811035,Medium,1.4975133022737825
frame_10.jpg,29,39.70856978634098,17.38995532989502,Medium,1.6676293555594237
frame_100.jpg,32,71.36149634442162,18.85976796150208,Medium,1.696733494564764
frame_110.jpg,28,34.86839058535659,18.30811047554016,Medium,1.5293768320552965
frame_120.jpg,28,38.69742861524862,17.683742713928222,Medium,1.583375219429448
frame_130.jpg,29,45.02294145788511,18.78143672943116,Medium,1.5440778263015416
frame_140.jpg,26,36.13827471010966,18.98632960319519,Medium,1.3694063330505168
frame_150.jpg,25,42.86689014024534,18.62970581054688,Medium,1.3419428226207786
frame_160.jpg,19,51.20667207708206,16.793538475036623,Medium,1.131387529093005
frame_170.jpg,22,24.589259549944472,17.517783451080323,Medium,1.2558666489648413
frame_180.jpg,21,40.8892859699857,18.467814779281618,Medium,1.1371134187223466
frame_190.jpg,25,51.72643618425494,17.374501037597657,Medium,1.4388902418493112
frame_20.jpg,27,67.25788615197116,17.776768970489503,Medium,1.5188361869821008
frame_200.jpg,24,76.37591494844872,17.369260597229005,Medium,1.3817513915260633
frame_210.jpg,19,70.92601080070436,17.609130096435546,Medium,1.078985724788642
frame_220.jpg,22,22.74976547418781,17.447876453399658,Medium,1.2608984284567981
frame_230.jpg,23,26.97129369022017,17.664514350891114,Medium,1.3020454195979483
frame_240.jpg,18,37.3615035182076,17.800767612457275,Medium,1.0111923480987022
frame_250.jpg,20,29.477629045939626,16.384667205810548,Medium,1.220653416317625
frame_260.jpg,17,42.0254800677046,17.094888782501222,Medium,0.9944492892753797
frame_270.jpg,21,39.33459730811296,13.85763282775879,Medium,1.5154103345799466
frame_280.jpg,25,24.247340051792165,16.485633087158202,Medium,1.516471940618054
frame_290.jpg,28,29.111017323625745,16.8801438331604,Medium,1.6587536384017691
frame_30.jpg,28,68.15937509192547,18.62135963439941,Medium,1.5036496018408527
frame_300.jpg,19,85.89925601702214,10.606789016723631,Medium,1.7913055468570993
frame_310.jpg,21,41.43452054081728,13.085154724121097,Medium,1.6048721197991433
frame_320.jpg,20,34.86171292012042,14.233393096923828,Medium,1.4051463248297744
frame_330.jpg,18,47.25683852686135,16.35769023895264,Medium,1.100399857012607
frame_340.jpg,19,27.98743238907949,16.99783535003662,Medium,1.1177893895741886
frame_350.jpg,27,23.68470542525052,17.967572593688967,Medium,1.5027071608706695
frame_360.jpg,20,37.867555403080615,16.918118286132813,Medium,1.1821645682896837
frame_370.jpg,20,59.75297831837192,14.249148178100588,Medium,1.4035926744545932
frame_380.jpg,19,51.72579140677762,13.35680809020996,Medium,1.4224955447197216
frame_390.jpg,23,43.54377168341943,17.230552101135256,Medium,1.3348382492331523
frame_40.jpg,40,50.62226795212687,17.315216064453125,Medium,2.3101068939080167
frame_50.jpg,35,31.29151451669133,18.275705242156985,Medium,1.915110773359635
frame_60.jpg,31,51.39666042835949,17.873544025421143,Medium,1.734407007133526
frame_70.jpg,28,53.27054375122055,13.419799423217777,Medium,2.0864693366099663
frame_80.jpg,31,30.82647935194365,18.27928705215454,Medium,1.6959085937843563
frame_90.jpg,36,37.037344583209055,17.589415454864504,Medium,2.0466854110290456
